name	x	y	z	size	group	hemisphere
LAC11	-36.7	37.7	8.6	2	seeg	left
LAC12	-40.2	37.7	8.6	2	seeg	left
LAC13	-43.7	37.8	8.5	2	seeg	left
LAC14	-47.2	37.9	8.5	2	seeg	left
LAIN1	-32.4	10.5	-7.8	2	seeg	left
LAIN2	-31.1	13.2	-4.5	2	seeg	left
LAIN3	-29.8	16	-1.3	2	seeg	left
LAIN4	-28.5	18.7	2	2	seeg	left
LAIN5	-27.2	21.4	5.3	2	seeg	left
LAIN6	-25.9	24.2	8.6	2	seeg	left
LAIN7	-24.6	26.9	12	2	seeg	left
LAIN8	-23.3	29.6	15.3	2	seeg	left
LAIN9	-22	32.4	18.6	2	seeg	left
LAIN10	-20.7	35.1	21.9	2	seeg	left
LAIN11	-19.4	37.8	25.2	2	seeg	left
LAIN12	-18.1	40.6	28.5	2	seeg	left
LAIN13	-16.9	43.3	31.9	2	seeg	left
LAIN14	-15.6	46	35.2	2	seeg	left
LAIN15	-14.3	48.8	38.5	2	seeg	left
LAIN16	-13	51.5	41.8	2	seeg	left
LPC1	2.5	2.5	27.9	2	seeg	left
LPC2	-0.7	2.6	29	2	seeg	left
LPC3	-4	2.7	30.2	2	seeg	left
LPC4	-7.4	2.8	31.3	2	seeg	left
LPC5	-10.7	3	32.4	2	seeg	left
LPC6	-14.1	3.1	33.6	2	seeg	left
LPC7	-17.4	3.2	34.7	2	seeg	left
LPC8	-20.8	3.3	35.9	2	seeg	left
LPC9	-24.1	3.4	37	2	seeg	left
LPC10	-27.5	3.6	38.1	2	seeg	left
LPC11	-30.8	3.7	39.3	2	seeg	left
LPC12	-34.1	3.8	40.4	2	seeg	left
LPC13	-37.5	3.9	41.5	2	seeg	left
LPC14	-40.8	4.1	42.7	2	seeg	left
LPC15	-44.2	4.2	43.8	2	seeg	left
LPC16	-47.5	4.3	45	2	seeg	left
LMC1	-1.2	25.5	20.6	2	seeg	left
LMC2	-4.7	25.5	21.1	2	seeg	left
LMC3	-8.2	25.5	21.5	2	seeg	left
LMC4	-11.7	25.4	22	2	seeg	left
LMC5	-15.2	25.4	22.5	2	seeg	left
LMC6	-18.6	25.4	22.9	2	seeg	left
LMC7	-22.1	25.4	23.4	2	seeg	left
LMC8	-25.6	25.4	23.8	2	seeg	left
LMC9	-29.1	25.4	24.3	2	seeg	left
LMC10	-32.6	25.3	24.7	2	seeg	left
LMC11	-36.1	25.3	25.2	2	seeg	left
LMC12	-39.5	25.3	25.7	2	seeg	left
LMC13	-43	25.3	26.1	2	seeg	left
LMC14	-46.5	25.3	26.6	2	seeg	left
LPIN1	-34.1	7.6	-5.1	2	seeg	left
LPIN2	-32.9	3.4	-0.7	2	seeg	left
LPIN3	-31.6	-0.6	3.8	2	seeg	left
LPIN4	-30.3	-4.2	8.3	2	seeg	left
LPIN5	-29.1	-7.7	12.8	2	seeg	left
LPIN6	-27.8	-11.3	17.3	2	seeg	left
LPIN7	-26.5	-14.8	21.8	2	seeg	left
LPIN8	-25.2	-18.4	26.3	2	seeg	left
LPIN9	-24	-22	30.8	2	seeg	left
LPIN10	-22.7	-26	35.3	2	seeg	left
LPIN11	-21.4	-30.3	39.8	2	seeg	left
LPIN12	-20.2	-34.5	44.3	2	seeg	left
LPIN13	-18.9	-38.8	48.8	2	seeg	left
LPIN14	-17.6	-43.1	53.3	2	seeg	left
LPIN15	-16.4	-47.3	57.8	2	seeg	left
LPIN16	-15.1	-51.6	62.3	2	seeg	left
LPMAP1	-34.1	-39.4	22.6	2	seeg	left
LPMAP2	-36.5	-39.3	24.3	2	seeg	left
LPMAP3	-38.9	-39.3	26.1	2	seeg	left
LPMAP4	-41.3	-39.3	27.8	2	seeg	left
LPMAP5	-43.7	-39.2	29.5	2	seeg	left
LPMAP6	-46.1	-39.2	31.3	2	seeg	left
LPMAP7	-48.5	-39.2	33	2	seeg	left
LPMAP8	-50.9	-39.1	34.8	2	seeg	left
LMFMEG1	-46	-7.6	24.9	2	seeg	left
LMFMEG2	-48.7	-6.6	27.3	2	seeg	left
LMFMEG3	-51.4	-5.6	29.7	2	seeg	left
LMFMEG4	-54.1	-4.6	32.1	2	seeg	left
LMFMEG5	-56.9	-3.6	34.5	2	seeg	left
LMFMEG6	-59.6	-2.6	36.9	2	seeg	left
LPFMEG1	-35.8	-2	17.9	2	seeg	left
LPFMEG2	-39.1	-0.9	17.9	2	seeg	left
LPFMEG3	-42.4	0.2	17.8	2	seeg	left
LPFMEG4	-45.6	1.5	17.8	2	seeg	left
LPFMEG5	-48.9	2.8	17.7	2	seeg	left
LPFMEG6	-52.2	4.1	17.6	2	seeg	left
LPFMEG7	-55.5	5.4	17.5	2	seeg	left
LPFMEG8	-58.8	6.7	17.5	2	seeg	left
LIFMEG1	-37.2	6.5	3	2	seeg	left
LIFMEG2	-39.7	8.7	2.3	2	seeg	left
LIFMEG3	-42.3	10.9	1.7	2	seeg	left
LIFMEG4	-44.8	13.1	1	2	seeg	left
LIFMEG5	-47.4	15.3	0.3	2	seeg	left
LIFMEG6	-49.9	17.4	-0.3	2	seeg	left
