name	x	y	z	size	group	hemisphere
LAIN4	-35.5	9.3	5.5	2	seeg	left
LAIN5	-36.8	12.5	10.2	2	seeg	left
LAIN6	-38	15.8	14.8	2	seeg	left
LAIN7	-39.3	19	19.5	2	seeg	left
LAIN8	-40.6	22.2	24.1	2	seeg	left
LAIN9	-41.8	25.5	28.8	2	seeg	left
LAIN10	-43.1	28.7	33.4	2	seeg	left
LPIN1	-36.1	-13.2	1.1	2	seeg	left
LPIN2	-36.3	-17.7	6.1	2	seeg	left
LPIN3	-36.6	-22.2	11	2	seeg	left
LPIN4	-36.8	-28.2	15.9	2	seeg	left
LPIN5	-37.1	-34.6	20.8	2	seeg	left
LPIN6	-37.3	-41	25.7	2	seeg	left
LPIN7	-37.6	-47.4	30.6	2	seeg	left
LPIN8	-37.8	-53.8	35.5	2	seeg	left
LPIN9	-38.1	-60.2	40.4	2	seeg	left
LPIN10	-38.3	-66.5	45.3	2	seeg	left
RA1	13.5	-3.8	-12.8	2	seeg	right
RA2	19.5	-4.1	-13.2	2	seeg	right
RA3	25.5	-4.3	-13.6	2	seeg	right
RA4	31.4	-4.6	-14	2	seeg	right
RA5	37.4	-4.9	-14.4	2	seeg	right
RA6	43.3	-5.2	-14.8	2	seeg	right
RA7	49.3	-5.5	-15.2	2	seeg	right
RA8	55.2	-5.8	-15.6	2	seeg	right
RA9	61.2	-6.1	-16	2	seeg	right
RA10	67.2	-6.3	-16.3	2	seeg	right
RAH1	18.9	-8.5	-10.6	2	seeg	right
RAH2	24	-9	-10.7	2	seeg	right
RAH3	29	-9.5	-10.8	2	seeg	right
RAH4	34	-10	-10.9	2	seeg	right
RAH5	39.1	-10.5	-11	2	seeg	right
RAH6	44.1	-11	-11.1	2	seeg	right
RAH7	49.1	-11.5	-11.2	2	seeg	right
RAH8	54.2	-12	-11.3	2	seeg	right
RAH9	59.2	-12.5	-11.4	2	seeg	right
RAH10	64.2	-12.9	-11.5	2	seeg	right
RPH1	23.9	-22	-10.8	2	seeg	right
RPH2	28.3	-23.5	-10.3	2	seeg	right
RPH3	32.8	-25.5	-9.8	2	seeg	right
RPH4	37.3	-27.5	-9.3	2	seeg	right
RPH5	41.7	-29.5	-8.8	2	seeg	right
RPH6	46.2	-31.4	-8.3	2	seeg	right
RPH7	50.7	-33.4	-7.9	2	seeg	right
RPH8	55.1	-35.4	-7.4	2	seeg	right
RPH9	59.6	-37.4	-6.9	2	seeg	right
RPH10	64.1	-39.3	-6.4	2	seeg	right
RTP1	25.8	4.9	-32.6	2	seeg	right
RTP2	29.4	4.7	-31	2	seeg	right
RTP3	33	4.5	-29.5	2	seeg	right
RTP4	36.6	4.3	-27.9	2	seeg	right
RTP5	40.2	4	-26.3	2	seeg	right
RTP6	43.8	3.8	-24.8	2	seeg	right
RTP7	47.4	3.6	-23.2	2	seeg	right
RTP8	51	3.3	-21.7	2	seeg	right
RTP9	54.6	3.1	-20.1	2	seeg	right
RTP10	58.2	2.9	-18.5	2	seeg	right
RAOF1	6.6	49	-18	2	seeg	right
RAOF2	12.7	46.9	-15.7	2	seeg	right
RAOF3	18.8	44.7	-13.4	2	seeg	right
RAOF4	24.9	42.5	-11.2	2	seeg	right
RAOF5	31	40.3	-8.9	2	seeg	right
RAOF6	37.1	38.1	-6.7	2	seeg	right
RAOF7	43.2	36	-4.4	2	seeg	right
RAOF8	49.2	33.8	-2.2	2	seeg	right
RAOF9	55.3	31.6	0.1	2	seeg	right
RAOF10	61.4	29.4	2.6	2	seeg	right
RPOF1	2	18.1	-7.1	2	seeg	right
RPOF2	9.1	19.1	-4.4	2	seeg	right
RPOF3	16.1	20	-1.7	2	seeg	right
RPOF4	23.2	21	1.1	2	seeg	right
RPOF5	30.3	22	4.1	2	seeg	right
RPOF6	37.4	22.9	7.1	2	seeg	right
RPOF7	44.4	22.4	12.3	2	seeg	right
RPOF8	50.8	22.1	16	2	seeg	right
RPOF9	57	22.3	20.4	2	seeg	right
RPOF10	61.3	22.5	23.4	2	seeg	right
RAC1	7.1	28	15.6	2	seeg	right
RAC2	13	27.1	16.3	2	seeg	right
RAC3	19	26.2	17	2	seeg	right
RAC4	24.9	25.4	17.6	2	seeg	right
RAC5	30.9	24.5	18.3	2	seeg	right
RAC6	36.9	23.7	19	2	seeg	right
RAC7	42.8	22.8	19.7	2	seeg	right
RAC8	48.8	22	20.4	2	seeg	right
RAC9	54.7	21.1	21.1	2	seeg	right
RAC10	60.7	20.2	21.8	2	seeg	right
RMC1	8.2	1.1	30.1	2	seeg	right
RMC2	11.4	-0.5	33.4	2	seeg	right
RMC3	14.5	-1.8	36.8	2	seeg	right
RMC4	17.7	-3.2	40.1	2	seeg	right
RMC5	20.8	-4.5	43.5	2	seeg	right
RMC6	24	-5.7	46.8	2	seeg	right
RMC7	27.2	-7	50.1	2	seeg	right
RMC8	30.3	-8.4	53.5	2	seeg	right
RMC9	33.5	-9.7	56.8	2	seeg	right
RMC10	36.6	-11	60.1	2	seeg	right
RAIN1	38.9	0.2	-14.7	2	seeg	right
RAIN2	38.8	1.6	-7.7	2	seeg	right
RAIN3	38.7	3.1	-0.7	2	seeg	right
RAIN4	38.6	4.5	7	2	seeg	right
RAIN5	38.5	6	14.7	2	seeg	right
RAIN6	38.4	7.5	22.4	2	seeg	right
RAIN7	38.3	8.9	30.1	2	seeg	right
RAIN8	38.3	10.4	37.8	2	seeg	right
RAIN9	38.2	11.9	45.5	2	seeg	right
RAIN10	38.1	13.3	53.2	2	seeg	right
RPIN1	34.9	-5.5	-3.8	2	seeg	right
RPIN2	34.4	-8.4	-1.1	2	seeg	right
RPIN3	33.8	-11.3	1.7	2	seeg	right
RPIN4	33.3	-14.2	4.7	2	seeg	right
RPIN5	32.8	-17.1	7.6	2	seeg	right
RPIN6	32.3	-20	10.6	2	seeg	right
RPIN7	31.8	-22.9	13.5	2	seeg	right
RPIN8	31.2	-27	16.4	2	seeg	right
RPIN9	30.7	-31.1	19.4	2	seeg	right
RPIN10	30.2	-35.2	22.3	2	seeg	right
RPIN11	29.7	-39.3	25.3	2	seeg	right
RPIN12	29.1	-43.4	28.2	2	seeg	right
RPIN13	28.6	-47.5	31.2	2	seeg	right
RPIN14	28.1	-51.6	34.1	2	seeg	right
RPIN15	27.6	-55.7	37.1	2	seeg	right
RPIN16	27	-59.8	40	2	seeg	right
