name	x	y	z	size	group	hemisphere
LSF1	-26.8	17.9	65.8	2	seeg	left
LSF2	-29.3	16.1	67.3	2	seeg	left
LSF3	-31.8	14.2	68.8	2	seeg	left
LSF4	-34.3	12.3	70.2	2	seeg	left
LSF5	-36.8	10.5	71.7	2	seeg	left
LSF6	-39.3	8.6	73.2	2	seeg	left
LSF7	-41.8	6.8	74.6	2	seeg	left
LSF8	-44.2	4.9	76.1	2	seeg	left
LSF9	-46.7	3.1	77.6	2	seeg	left
LSF10	-49.2	1.2	79.0	2	seeg	left
LIN1	-30.4	37.5	36.6	2	seeg	left
LIN2	-30.0	37.5	40.9	2	seeg	left
LIN3	-29.5	37.6	45.2	2	seeg	left
LIN4	-29.1	37.7	49.6	2	seeg	left
LIN5	-28.6	37.8	53.9	2	seeg	left
LIN6	-28.1	37.9	58.2	2	seeg	left
LIN7	-27.7	38.0	62.5	2	seeg	left
LIN8	-27.2	38.1	66.8	2	seeg	left
LIN9	-26.8	38.2	71.2	2	seeg	left
LIN10	-26.3	38.3	75.5	2	seeg	left
LIN11	-25.9	38.4	79.8	2	seeg	left
LIN12	-25.4	38.4	84.1	2	seeg	left
LIN13	-24.9	38.5	88.4	2	seeg	left
LIN14	-24.5	38.6	92.7	2	seeg	left
LIN15	-24.0	38.7	97.0	2	seeg	left
LIN16	-23.6	38.8	101.4	2	seeg	left
LTPO1	-37.3	-3.1	53.7	2	seeg	left
LTPO2	-40.6	-2.3	53.0	2	seeg	left
LTPO3	-43.8	-1.4	52.3	2	seeg	left
LTPO4	-47.1	-0.7	51.6	2	seeg	left
LTPO5	-50.4	0.1	50.9	2	seeg	left
LTPO6	-53.6	1.0	50.2	2	seeg	left
LTPO7	-56.9	1.8	49.5	2	seeg	left
LTPO8	-60.2	2.6	48.9	2	seeg	left
LTPO9	-63.5	3.4	48.1	2	seeg	left
LTPO10	-66.7	4.2	47.5	2	seeg	left
LMEG1	-22.0	-13.9	48.2	2	seeg	left
LMEG2	-24.6	-15.7	49.4	2	seeg	left
LMEG3	-27.2	-17.5	50.6	2	seeg	left
LMEG4	-29.8	-19.3	51.8	2	seeg	left
LMEG5	-32.4	-21.1	53.0	2	seeg	left
LMEG6	-35.0	-22.8	54.2	2	seeg	left
LMEG7	-37.6	-24.6	55.4	2	seeg	left
LMEG8	-40.1	-26.4	56.6	2	seeg	left
LMEG9	-42.7	-28.2	57.9	2	seeg	left
LMEG10	-45.3	-30.0	59.1	2	seeg	left
LOC1	-11.7	-32.2	65.5	2	seeg	left
LOC2	-15.1	-31.8	66.5	2	seeg	left
LOC3	-18.4	-31.3	67.5	2	seeg	left
LOC4	-21.7	-30.9	68.5	2	seeg	left
LOC5	-25.0	-30.4	69.5	2	seeg	left
LOC6	-28.4	-30.0	70.5	2	seeg	left
LOC7	-31.7	-29.5	71.5	2	seeg	left
LOC8	-35.0	-29.0	72.5	2	seeg	left
LOC9	-38.3	-28.6	73.5	2	seeg	left
LOC10	-41.6	-28.1	74.5	2	seeg	left
RA1	24.1	24.2	22.9	2	seeg	right
RA2	27.5	24.9	22.9	2	seeg	right
RA3	30.9	25.6	22.9	2	seeg	right
RA4	34.2	26.2	23.0	2	seeg	right
RA5	37.6	26.9	23.0	2	seeg	right
RA6	40.9	27.5	23.0	2	seeg	right
RA7	44.3	28.2	23.1	2	seeg	right
RA8	47.6	28.8	23.1	2	seeg	right
RA9	51.0	29.5	23.1	2	seeg	right
RA10	54.4	30.1	23.2	2	seeg	right
RAH1	39.3	17.2	28.6	2	seeg	right
RAH2	42.7	17.3	28.4	2	seeg	right
RAH3	46.1	17.4	28.1	2	seeg	right
RAH4	49.5	17.5	27.8	2	seeg	right
RAH5	52.9	17.6	27.6	2	seeg	right
RAH6	56.3	17.7	27.3	2	seeg	right
RAH7	59.7	17.8	27.0	2	seeg	right
RAH8	63.1	17.9	26.8	2	seeg	right
RAH9	66.5	18.0	26.5	2	seeg	right
RAH10	69.9	18.1	26.2	2	seeg	right
RAH11	73.2	18.2	26.0	2	seeg	right
RAH12	76.7	18.3	25.7	2	seeg	right
RPH1	22.5	10.2	33.5	2	seeg	right
RPH2	25.9	10.3	33.9	2	seeg	right
RPH3	29.4	10.5	34.3	2	seeg	right
RPH4	32.8	10.6	34.7	2	seeg	right
RPH5	36.2	10.7	35.1	2	seeg	right
RPH6	39.7	10.9	35.4	2	seeg	right
RPH7	43.1	11.0	35.8	2	seeg	right
RPH8	46.6	11.1	36.2	2	seeg	right
RPH9	50.0	11.3	36.6	2	seeg	right
RPH10	53.5	11.4	37.0	2	seeg	right
RPH11	56.9	11.5	37.4	2	seeg	right
RPH12	60.4	11.7	37.7	2	seeg	right
RPH13	63.8	11.8	38.1	2	seeg	right
RPH14	67.3	11.9	38.5	2	seeg	right
RLP1	18.2	-1.6	90.0	2	seeg	right
RLP2	19.3	-2.3	93.1	2	seeg	right
RLP3	20.5	-3.0	96.1	2	seeg	right
RLP4	21.7	-3.7	99.2	2	seeg	right
RLP5	22.9	-4.5	102.2	2	seeg	right
RLP6	24.1	-5.2	105.3	2	seeg	right
RLP7	25.3	-5.9	108.4	2	seeg	right
RLP8	26.5	-6.6	111.4	2	seeg	right
