name	x	y	z	size	group	hemisphere
LAOF1	-2.1	47.7	-11.4	2	seeg	left
LAOF2	-5.1	47.4	-9.8	2	seeg	left
LAOF3	-8.2	47.1	-8.2	2	seeg	left
LAOF4	-11.2	46.8	-6.6	2	seeg	left
LAOF5	-14.3	46.5	-5	2	seeg	left
LAOF6	-17.3	46.2	-3.4	2	seeg	left
LAOF7	-20.3	46	-1.8	2	seeg	left
LAOF8	-23.4	45.7	-0.2	2	seeg	left
LAOF9	-26.4	45.4	1.4	2	seeg	left
LAOF10	-29.5	45.1	3	2	seeg	left
LAOF11	-32.5	44.8	4.6	2	seeg	left
LAOF12	-35.6	44.5	6.2	2	seeg	left
LAOF13	-38.6	44.2	7.8	2	seeg	left
LAOF14	-41.7	43.9	9.4	2	seeg	left
LAOF15	-44.7	43.6	11	2	seeg	left
LAOF16	-47.8	43.3	12.6	2	seeg	left
LPOF1	-4.8	21.8	-16.7	2	seeg	left
LPOF2	-7.9	22.4	-14.3	2	seeg	left
LPOF3	-10.9	23	-12	2	seeg	left
LPOF4	-14	23.7	-9.6	2	seeg	left
LPOF5	-17.1	24.3	-7.2	2	seeg	left
LPOF6	-20.2	25	-4.8	2	seeg	left
LPOF7	-23.3	25.6	-2.4	2	seeg	left
LPOF8	-26.4	26.2	0	2	seeg	left
LPOF9	-29.5	26.9	2.3	2	seeg	left
LPOF10	-32.6	27.5	4.7	2	seeg	left
LPOF11	-35.7	28.2	7.1	2	seeg	left
LPOF12	-38.8	28.8	9.5	2	seeg	left
LPOF13	-41.9	29.5	11.9	2	seeg	left
LPOF14	-45	30.1	14.3	2	seeg	left
LPOF15	-48.1	30.7	16.7	2	seeg	left
LPOF16	-51.2	31.4	19	2	seeg	left
LAC1	-3.4	23.4	21.5	2	seeg	left
LAC2	-4.1	22.3	24.8	2	seeg	left
LAC3	-4.7	21.3	28.1	2	seeg	left
LAC4	-5.3	20.2	31.3	2	seeg	left
LAC5	-5.9	19.1	34.6	2	seeg	left
LAC6	-6.6	18	37.9	2	seeg	left
LAC7	-7.2	16.9	41.1	2	seeg	left
LAC8	-7.8	15.9	44.4	2	seeg	left
LAC9	-8.4	14.8	47.7	2	seeg	left
LAC10	-9	13.7	50.9	2	seeg	left
LAC11	-9.7	12.6	54.2	2	seeg	left
LAC12	-10.3	11.5	57.5	2	seeg	left
LAC13	-10.9	10.4	60.7	2	seeg	left
LAC14	-11.5	9.4	64	2	seeg	left
LMC1	-4.3	-2.4	26.1	2	seeg	left
LMC2	-5.1	-2.6	29.3	2	seeg	left
LMC3	-6	-2.8	32.6	2	seeg	left
LMC4	-6.8	-3	35.9	2	seeg	left
LMC5	-7.6	-3.2	39.1	2	seeg	left
LMC6	-8.5	-3.3	42.4	2	seeg	left
LMC7	-9.3	-3.6	45.7	2	seeg	left
LMC8	-10.1	-3.7	48.9	2	seeg	left
LMC9	-11	-3.9	52.2	2	seeg	left
LMC10	-11.8	-4.1	55.5	2	seeg	left
LMC11	-12.6	-4.3	58.7	2	seeg	left
LMC12	-13.5	-4.5	62	2	seeg	left
LAIN1	-36.1	9.1	-7.3	2	seeg	left
LAIN2	-38.6	8.6	-5	2	seeg	left
LAIN3	-41.2	8.1	-2.6	2	seeg	left
LAIN4	-43.7	7.6	-0.2	2	seeg	left
LAIN5	-46.3	7	2.1	2	seeg	left
LAIN6	-48.9	6.5	4.5	2	seeg	left
LAIN7	-51.4	6	6.9	2	seeg	left
LAIN8	-54	5.5	9.2	2	seeg	left
LAIN9	-56.5	4.9	11.6	2	seeg	left
LAIN10	-59.1	4.4	13.9	2	seeg	left
LPIN1	-39.8	-5.9	5.1	2	seeg	left
LPIN2	-40.4	-9.5	9.1	2	seeg	left
LPIN3	-41.1	-13.2	13.2	2	seeg	left
LPIN4	-41.7	-16.8	17.2	2	seeg	left
LPIN5	-42.3	-20.4	21.3	2	seeg	left
LPIN6	-42.9	-24.3	25.3	2	seeg	left
LPIN7	-43.5	-28.6	29.4	2	seeg	left
LPIN8	-44.2	-32.9	33.4	2	seeg	left
LPIN9	-44.8	-37.3	37.5	2	seeg	left
LPIN10	-45.4	-41.6	41.5	2	seeg	left
LPIN11	-46	-46	45.5	2	seeg	left
LPIN12	-46.6	-50.3	49.6	2	seeg	left
LPIN13	-47.2	-54.6	53.6	2	seeg	left
LPIN14	-47.9	-59	57.7	2	seeg	left
LPIN15	-48.5	-63.3	61.7	2	seeg	left
LPIN16	-49.1	-67.7	65.8	2	seeg	left
LMIN1	-3.9	-10.6	0.7	2	seeg	left
LMIN2	-7.3	-10.4	0.7	2	seeg	left
LMIN3	-10.7	-10.2	0.7	2	seeg	left
LMIN4	-14.2	-10.1	0.7	2	seeg	left
LMIN5	-17.6	-9.9	0.7	2	seeg	left
LMIN6	-21	-9.7	0.7	2	seeg	left
LMIN7	-24.5	-9.5	0.7	2	seeg	left
LMIN8	-27.9	-9.3	0.7	2	seeg	left
LMIN9	-31.3	-9.2	0.7	2	seeg	left
LMIN10	-34.8	-9	0.6	2	seeg	left
LMIN11	-38.2	-8.8	0.6	2	seeg	left
LMIN12	-41.6	-8.6	0.6	2	seeg	left
LMIN13	-45.1	-8.4	0.6	2	seeg	left
LMIN14	-48.5	-8.3	0.6	2	seeg	left
LMIN15	-51.9	-8.1	0.6	2	seeg	left
LMIN16	-55.4	-7.9	0.6	2	seeg	left
