name	x	y	z	size	group	hemisphere
LPC7	-28.8	-31.3	53.8	2	seeg	left
LPC8	-32.5	-31.6	57.5	2	seeg	left
LPC9	-36.1	-31.8	61.3	2	seeg	left
LPC10	-39.7	-32.1	65.1	2	seeg	left
LPRE1	-5.8	-49.6	29	2	seeg	left
LPRE2	-12.3	-49	29.5	2	seeg	left
LPRE3	-18.8	-48.5	29.9	2	seeg	left
LPRE4	-25.3	-48	30.4	2	seeg	left
LPRE5	-31.8	-47.4	30.9	2	seeg	left
LPRE6	-38.3	-46.9	31.3	2	seeg	left
LPRE7	-44.7	-46.4	31.8	2	seeg	left
LPRE8	-51.2	-45.8	32.3	2	seeg	left
LPRE9	-57.7	-45.3	32.8	2	seeg	left
LPRE10	-64.2	-44.8	33.2	2	seeg	left
RA1	15.3	0.9	-13	2	seeg	right
RA2	20.8	0.2	-13	2	seeg	right
RA3	26.2	-0.4	-13	2	seeg	right
RA4	31.7	-1	-12.9	2	seeg	right
RA5	37.2	-1.6	-12.9	2	seeg	right
RA6	42.7	-2.1	-12.8	2	seeg	right
RA7	48.1	-2.7	-12.8	2	seeg	right
RA8	53.6	-3.3	-12.8	2	seeg	right
RA9	59.1	-3.9	-12.7	2	seeg	right
RA10	64.5	-4.4	-12.7	2	seeg	right
RAH1	26.4	-11.3	-15.1	2	seeg	right
RAH2	31.8	-10.7	-14	2	seeg	right
RAH3	37.1	-10.2	-12.9	2	seeg	right
RAH4	42.4	-9.6	-11.8	2	seeg	right
RAH5	47.7	-9	-10.6	2	seeg	right
RAH6	53	-8.4	-9.5	2	seeg	right
RAH7	58.3	-7.9	-8.4	2	seeg	right
RAH8	63.6	-7.3	-7.3	2	seeg	right
RAH9	68.9	-6.7	-6.2	2	seeg	right
RAH10	74.2	-6.1	-5.1	2	seeg	right
RPH1	26	-21.5	-8.4	2	seeg	right
RPH2	31.4	-20.8	-7.9	2	seeg	right
RPH3	36.8	-20.1	-7.3	2	seeg	right
RPH4	42.3	-19.4	-6.7	2	seeg	right
RPH5	47.7	-18.6	-6.1	2	seeg	right
RPH6	53.1	-17.9	-5.6	2	seeg	right
RPH7	58.6	-17.2	-5	2	seeg	right
RPH8	64	-16.5	-4.4	2	seeg	right
RPH9	69.4	-15.8	-3.8	2	seeg	right
RPH10	74.9	-15	-3.2	2	seeg	right
RPT1	9.7	-23.5	8.3	2	seeg	right
RPT2	16.5	-23.3	8	2	seeg	right
RPT3	23.2	-23.1	7.8	2	seeg	right
RPT4	30	-22.9	7.6	2	seeg	right
RPT5	36.8	-22.7	7.4	2	seeg	right
RPT6	43.5	-22.6	7.1	2	seeg	right
RPT7	50.3	-22.4	6.9	2	seeg	right
RPT8	57.1	-22.2	6.7	2	seeg	right
RPT9	63.9	-22.1	6.5	2	seeg	right
RPT10	70.6	-21.9	6.2	2	seeg	right
RTPO1	40.8	-22.6	3.4	2	seeg	right
RTPO2	43.2	-25.4	5.3	2	seeg	right
RTPO3	45.6	-28.2	7.3	2	seeg	right
RTPO4	48	-31	9.3	2	seeg	right
RTPO5	50.4	-33.9	11.2	2	seeg	right
RTPO6	52.8	-36.7	13.2	2	seeg	right
RTPO7	55.2	-39.5	15.2	2	seeg	right
RTPO8	57.6	-42.4	17.1	2	seeg	right
RTPO9	60	-45.2	19.1	2	seeg	right
RTPO10	62.4	-48	21.1	2	seeg	right
RMC1	5.4	-9.8	34.7	2	seeg	right
RMC2	6.8	-9.9	39.8	2	seeg	right
RMC3	8.3	-9.9	44.9	2	seeg	right
RMC4	9.7	-10	50	2	seeg	right
RMC5	11.1	-10	55.1	2	seeg	right
RMC6	12.5	-10.1	60.2	2	seeg	right
RMC7	13.9	-10.2	65.2	2	seeg	right
RMC8	15.3	-10.2	70.3	2	seeg	right
RMC9	16.7	-10.3	75.4	2	seeg	right
RMC10	18.1	-10.4	80.5	2	seeg	right
RPC1	5	-27.8	28.5	2	seeg	right
RPC2	7.4	-31.6	32.8	2	seeg	right
RPC3	9.8	-35.5	37.1	2	seeg	right
RPC4	12.2	-39.3	41.4	2	seeg	right
RPC5	14.5	-43.2	45.7	2	seeg	right
RPC6	17	-47	50.1	2	seeg	right
RPC7	19.3	-50.8	54.4	2	seeg	right
RPC8	21.7	-54.7	58.7	2	seeg	right
RPC9	24.1	-58.5	63	2	seeg	right
RPC10	26.5	-62.4	67.3	2	seeg	right
RPRE1	3.6	-52.8	23.2	2	seeg	right
RPRE2	4.9	-54.9	28	2	seeg	right
RPRE3	6.2	-57	32.7	2	seeg	right
RPRE4	7.5	-59.1	37.4	2	seeg	right
RPRE5	8.7	-61.2	42.2	2	seeg	right
RPRE6	10	-63.3	46.9	2	seeg	right
RPRE7	11.3	-65.4	51.6	2	seeg	right
RPRE8	12.6	-67.5	56.4	2	seeg	right
RPRE9	13.9	-69.7	61.1	2	seeg	right
RPRE10	15.2	-71.8	65.8	2	seeg	right
